1818.8940,5.0000,139.0438,2.0000,1.0928,0.3793,0.0001,2.2644,4.0000,0.8680
1819.0464,5.0000,131.5107,2.0000,1.2653,0.3476,0.0016,2.2360,4.0000,0.7480
1819.1988,5.0000,130.2453,2.0000,1.3996,0.3755,0.0001,2.2501,4.0000,0.8840
1819.3512,5.0000,119.8995,2.0000,1.5603,0.3660,0.0001,2.2911,4.0000,0.8410
1819.5036,5.0000,119.2054,2.0000,1.4968,0.3070,0.0877,2.3399,4.0000,0.5300
1819.6560,5.0000,107.1424,2.0000,1.4432,0.3098,0.0524,2.3443,4.0000,0.5670
1819.8084,5.0000,99.6015,2.0000,1.5975,0.3018,0.0779,2.3512,4.0000,0.5390
1819.9608,5.0000,94.8145,2.0000,1.8142,0.2996,0.0789,2.3548,4.0000,0.5380
1820.1132,5.0000,91.2169,2.0000,2.3080,0.2156,0.1493,2.3811,3.0000,0.1730
1820.2656,5.0000,83.3183,2.0000,2.3088,0.1989,0.1431,2.3959,3.0000,0.1470
1820.4180,5.0000,89.1559,2.0000,2.3288,0.1906,0.1437,2.3984,3.0000,0.1260
1820.5704,5.0000,85.4584,2.0000,2.4989,0.2310,0.1464,2.3778,3.0000,0.2240
1820.7228,5.0000,94.1836,2.0000,2.6257,0.2296,0.1650,2.3547,2.0000,0.1660
1820.8752,5.0000,95.8349,2.0000,2.5433,0.2354,0.1698,2.3418,2.0408,0.1590
1821.0276,5.0000,101.1024,2.0000,2.3979,0.2253,0.1785,2.3351,2.0408,0.1150
1821.1800,5.0000,103.8277,2.0000,2.0353,0.2459,0.1901,2.3131,2.0408,0.1370
1821.3324,5.0000,101.6346,2.0000,2.1485,0.2528,0.2040,2.2920,2.0408,0.1190
1821.4848,5.0000,100.9754,2.0000,2.1748,0.2545,0.2009,2.2950,2.0408,0.1290
1821.6372,5.0000,98.9132,2.0000,2.1133,0.2554,0.1783,2.3223,2.0408,0.1890
1821.7896,5.0000,104.6860,2.0000,2.2469,0.2418,0.1659,2.3449,2.0408,0.1890
1821.9420,5.0000,102.2494,2.0000,2.3764,0.2325,0.1586,2.3587,2.0408,0.1850
1822.0944,5.0000,100.2460,2.0000,2.4984,0.2217,0.1445,2.3810,3.0000,0.1950
1822.2468,5.0000,100.8367,2.0000,2.5912,0.2178,0.1346,2.3954,3.0000,0.2130
