Shape ;RR; DET; LAM; averageL; averageH; Lmax; Hmax; ENTR; averageTime1; averageTime2
2.0 ;0.0055705955851728444;1.0;0;8.0;0;8;0;0.0;96.0;96.0;54.7932;51.722;52.157;49.3197;51.6095;51.0495;50.4061;48.599;50.8512;53.1357
2.0 ;0.005414410662224073;1.0;0;5.0;0;5;0;0.0;96.0;96.0;51.722;52.157;49.3197;51.6095;51.0495;50.4061;48.599;50.8512;53.1357;52.1604
2.0 ;0.005362349021241149;1.0;0;4.0;0;4;0;0.0;96.0;96.0;52.157;49.3197;51.6095;51.0495;50.4061;48.599;50.8512;53.1357;52.1604;50.9625
2.0 ;0.006299458558933778;1.0;0.8888888888888888;10.5;2.0;16;2;0.6931471805599453;96.0;96.0;49.3197;51.6095;51.0495;50.4061;48.599;50.8512;53.1357;52.1604;50.9625;50.7256
2.0 ;0.006039150354019159;1.0;0.8888888888888888;16.0;2.0;16;2;0.0;138.0;138.0;51.6095;51.0495;50.4061;48.599;50.8512;53.1357;52.1604;50.9625;50.7256;49.1207
2.0 ;0.006039150354019159;1.0;0.8888888888888888;16.0;2.0;16;2;0.0;138.0;138.0;51.0495;50.4061;48.599;50.8512;53.1357;52.1604;50.9625;50.7256;49.1207;50.5233
2.0 ;0.006039150354019159;1.0;0.8947368421052632;17.0;2.0;17;2;0.0;0;0;50.4061;48.599;50.8512;53.1357;52.1604;50.9625;50.7256;49.1207;50.5233;49.2948
2.0 ;0.006715951686797168;1.0;0.8947368421052632;14.5;2.0;17;2;0.6931471805599453;42.0;42.0;48.599;50.8512;53.1357;52.1604;50.9625;50.7256;49.1207;50.5233;49.2948;50.6656
2.0 ;0.0066118284048313205;1.0;0.8888888888888888;13.5;2.0;16;2;0.6931471805599453;42.0;42.0;50.8512;53.1357;52.1604;50.9625;50.7256;49.1207;50.5233;49.2948;50.6656;51.7246
2.0 ;0.006924198250728863;1.0;0.9;16.5;2.0;18;2;0.6931471805599453;42.0;42.0;53.1357;52.1604;50.9625;50.7256;49.1207;50.5233;49.2948;50.6656;51.7246;56.2671
2.0 ;0.008225739275301958;0.6;0.95;16.666666666666668;3.736842105263158;18;4;0.6365141682948128;42.625;42.625;52.1604;50.9625;50.7256;49.1207;50.5233;49.2948;50.6656;51.7246;56.2671;59.778
2.0 ;0.016139108704706372;0.8181818181818182;1.0;10.222222222222221;10.162162162162161;17;17;2.707269709784813;42.708333333333336;42.708333333333336;50.9625;50.7256;49.1207;50.5233;49.2948;50.6656;51.7246;56.2671;59.778;59.778
2.0 ;0.015201999167013744;0.8095238095238095;1.0;9.823529411764707;18.0;17;18;2.751666616931517;42.69565217391305;42.69565217391305;50.7256;49.1207;50.5233;49.2948;50.6656;51.7246;56.2671;59.778;59.778;55.0308
2.0 ;0.014837567680133277;0.9444444444444444;1.0;9.823529411764707;18.0;17;18;2.751666616931517;42.0;42.0;49.1207;50.5233;49.2948;50.6656;51.7246;56.2671;59.778;59.778;55.0308;49.1792
2.0 ;0.014004581424406498;0.9411764705882353;1.0;9.5;18.0;17;18;2.772588722239781;0;0;50.5233;49.2948;50.6656;51.7246;56.2671;59.778;59.778;55.0308;49.1792;47.506
2.0 ;0.014004581424406498;0.9411764705882353;1.0;9.5;18.0;17;18;2.772588722239781;0;0;49.2948;50.6656;51.7246;56.2671;59.778;59.778;55.0308;49.1792;47.506;53.5248
2.0 ;0.014889629321116201;0.9444444444444444;0.9459459459459459;9.882352941176471;10.685714285714285;17;18;2.751666616931517;0;0;50.6656;51.7246;56.2671;59.778;59.778;55.0308;49.1792;47.506;53.5248;52.9066
2.0 ;0.016972094960433153;0.9473684210526315;0.9827586206896551;11.5;7.982456140350878;38;17;2.8133554045006153;0;0;51.7246;56.2671;59.778;59.778;55.0308;49.1792;47.506;53.5248;52.9066;53.144
2.0 ;0.018117451062057477;0.95;0.9833333333333333;11.947368421052632;8.423728813559322;39;18;2.8714761180548676;105.0;105.0;56.2671;59.778;59.778;55.0308;49.1792;47.506;53.5248;52.9066;53.144;47.7144
2.0 ;0.018117451062057477;0.95;0.9833333333333333;11.842105263157896;8.389830508474576;39;18;2.8714761180548676;65.75;66.25;59.778;59.778;55.0308;49.1792;47.506;53.5248;52.9066;53.144;47.7144;51.2282
2.0 ;0.009058725531028738;1.0;0.975609756097561;24.0;3.775;39;7;1.0986122886681096;0;0;59.778;55.0308;49.1792;47.506;53.5248;52.9066;53.144;47.7144;51.2282;48.5338
2.0 ;0.007080383173677634;1.0;0.9523809523809523;18.0;3.75;19;4;0.6931471805599453;0;0;55.0308;49.1792;47.506;53.5248;52.9066;53.144;47.7144;51.2282;48.5338;51.1486
2.0 ;0.0060912119950020825;1.0;0.9;18.0;2.0;18;2;0.0;0;0;49.1792;47.506;53.5248;52.9066;53.144;47.7144;51.2282;48.5338;51.1486;53.1631
2.0 ;0.00812161599333611;1.0;0.975;27.5;2.948717948717949;38;5;0.6931471805599453;0;0;47.506;53.5248;52.9066;53.144;47.7144;51.2282;48.5338;51.1486;53.1631;57.2581
2.0 ;0.008902540608079967;1.0;0.975609756097561;17.25;3.625;21;4;1.3862943611198906;0;0;53.5248;52.9066;53.144;47.7144;51.2282;48.5338;51.1486;53.1631;57.2581;56.984
2.0 ;0.011817992503123698;1.0;1.0;24.8;4.372881355932203;38;6;1.3321790402101223;0;0;52.9066;53.144;47.7144;51.2282;48.5338;51.1486;53.1631;57.2581;56.984;56.8157
2.0 ;0.010516451478550603;0.75;0.9767441860465116;33.0;4.928571428571429;41;7;1.0986122886681096;0;0;53.144;47.7144;51.2282;48.5338;51.1486;53.1631;57.2581;56.984;56.8157;57.6399
4.0 ;0.018377759266972094;0.8888888888888888;0.8703703703703703;30.5;10.53191489361702;46;13;1.7328679513998633;43.0;43.5;45.8658;48.1222;47.8882;47.6527;49.4498;54.8568;56.4948;62.7769;65.0729;69.4141
4.0 ;0.015462307371928363;1.0;0.9772727272727273;38.4;9.209302325581396;42;11;1.6094379124341005;2.0;12.0;48.1222;47.8882;47.6527;49.4498;54.8568;56.4948;62.7769;65.0729;69.4141;66.8394
4.0 ;0.009735526863806748;1.0;0.9545454545454546;16.4;8.380952380952381;20;11;1.6094379124341005;2.0;12.0;47.8882;47.6527;49.4498;54.8568;56.4948;62.7769;65.0729;69.4141;66.8394;68.4804
