Shape ;RR; DET; LAM; averageL; averageH; Lmax; Hmax; ENTR; averageTime1; averageTime2
2.0 ;0.006985025566106647;1.0;1.0;30.0;2.6315789473684212;62;5;1.6094379124341005;137.57575757575756;137.57575757575756;54.7932;51.722;52.157;49.3197;51.6095;51.0495;50.4061;48.599;50.8512;53.1357
2.0 ;0.005889335281227173;1.0;1.0;35.666666666666664;1.956989247311828;61;2;1.0986122886681096;144.0;144.0;51.722;52.157;49.3197;51.6095;51.0495;50.4061;48.599;50.8512;53.1357;52.1604
2.0 ;0.00525018261504748;1.0;1.0;39.5;1.9682539682539681;61;2;0.6931471805599453;144.0;144.0;52.157;49.3197;51.6095;51.0495;50.4061;48.599;50.8512;53.1357;52.1604;50.9625
2.0 ;0.008172023374726077;1.0;1.0;7.708333333333333;2.8;62;6;1.271899083808096;175.72619047619048;176.20238095238096;49.3197;51.6095;51.0495;50.4061;48.599;50.8512;53.1357;52.1604;50.9625;50.7256
2.0 ;0.00835463842220599;1.0;1.0;6.785714285714286;2.7868852459016393;61;6;1.37508735430482;205.23958333333334;205.71875;51.6095;51.0495;50.4061;48.599;50.8512;53.1357;52.1604;50.9625;50.7256;49.1207
2.0 ;0.007578524470416363;1.0;1.0;5.777777777777778;3.066666666666667;31;6;1.5501328557052076;205.25;205.75;51.0495;50.4061;48.599;50.8512;53.1357;52.1604;50.9625;50.7256;49.1207;50.5233
2.0 ;0.00620891161431702;1.0;1.0;8.538461538461538;5.4375;30;6;1.7782333057997075;139.0;139.0;50.4061;48.599;50.8512;53.1357;52.1604;50.9625;50.7256;49.1207;50.5233;49.2948
2.0 ;0.006345872899926954;1.0;1.0;11.9;5.2727272727272725;31;6;1.4708084763221112;64.30232558139535;64.30232558139535;48.599;50.8512;53.1357;52.1604;50.9625;50.7256;49.1207;50.5233;49.2948;50.6656
2.0 ;0.005592585829072316;1.0;1.0;10.75;3.65625;29;4;1.0735428464085233;63.83116883116883;63.83116883116883;50.8512;53.1357;52.1604;50.9625;50.7256;49.1207;50.5233;49.2948;50.6656;51.7246
2.0 ;0.011527574872169467;1.0;1.0;18.666666666666668;2.6277056277056277;97;10;2.106170916206464;64.0;64.2803738317757;53.1357;52.1604;50.9625;50.7256;49.1207;50.5233;49.2948;50.6656;51.7246;56.2671
2.0 ;0.01575054784514244;1.0;1.0;28.944444444444443;2.861764705882353;228;14;2.5052899909184174;62.810810810810814;64.52252252252252;52.1604;50.9625;50.7256;49.1207;50.5233;49.2948;50.6656;51.7246;56.2671;59.778
2.0 ;0.024767165814463112;1.0;1.0;18.893617021276597;5.207100591715976;195;29;3.2858275393387455;62.833333333333336;64.50877192982456;50.9625;50.7256;49.1207;50.5233;49.2948;50.6656;51.7246;56.2671;59.778;59.778
2.0 ;0.021046384222059896;1.0;1.0;17.38095238095238;4.704918032786885;162;30;3.250654919635567;62.796460176991154;64.49557522123894;50.7256;49.1207;50.5233;49.2948;50.6656;51.7246;56.2671;59.778;59.778;55.0308
2.0 ;0.018718042366691015;1.0;1.0;19.303030303030305;5.962962962962963;128;30;3.370480801364672;61.0;62.892857142857146;49.1207;50.5233;49.2948;50.6656;51.7246;56.2671;59.778;59.778;55.0308;49.1792
2.0 ;0.017508217677136596;1.0;1.0;18.28125;7.8354430379746836;95;31;3.36274100073709;0;0;50.5233;49.2948;50.6656;51.7246;56.2671;59.778;59.778;55.0308;49.1792;47.506
2.0 ;0.016732103725346968;1.0;1.0;17.25;9.285714285714286;62;31;3.3790925052297323;0;0;49.2948;50.6656;51.7246;56.2671;59.778;59.778;55.0308;49.1792;47.506;53.5248
