1787.8044,60.2303,2.0000
1787.9568,55.4677,4.0000
1788.1092,58.3737,4.0000
1788.2616,61.8609,4.0000
1788.4140,64.7808,4.0000
1788.5664,68.4268,4.0000
1788.7188,69.6576,4.0000
1788.8712,73.5966,4.0000
1789.0236,75.0368,4.0000
1789.1760,76.4680,1.0000
1789.3284,74.2904,1.0000
1789.4808,71.8709,1.0000
1789.6332,68.5935,1.0000
1789.7856,65.3989,1.0000
1789.9380,61.4987,1.0000
1790.0904,62.4834,4.0000
1790.2428,59.2400,4.0000
1790.3952,61.0888,4.0000
1790.5476,62.7268,4.0000
1790.7000,66.9940,4.0000
1790.8524,62.2759,4.0000
1791.0048,61.9018,4.0000
1791.1572,61.5322,4.0000
1791.3096,66.2503,4.0000
1791.4620,66.4196,4.0000
1791.6144,71.7688,2.0000
1791.7668,70.8029,2.0000
1791.9192,68.9951,2.0000
1792.0716,59.9535,2.0000
1792.2240,59.8550,2.0000
1792.3764,56.9535,2.0000
1792.5288,60.6459,2.0000
1792.6812,58.4571,2.0000
1792.8336,57.8766,2.0000
1792.9860,58.4510,2.0000
1793.1384,59.4113,2.0000
1793.2908,63.3088,2.0000
1793.4432,67.8628,2.0000
1793.5956,72.5721,1.0000
1793.7480,72.2026,1.0000
1793.9004,68.8772,1.0000
1794.0528,65.6012,1.0000
1794.2052,63.7141,1.0000
1794.3576,64.2177,1.0000
1794.5100,65.6927,1.0000
1794.6624,69.7509,1.0000
1794.8148,68.6331,1.0000
1794.9672,68.0177,1.0000
1795.1196,67.2417,1.0000
1795.2720,61.9181,1.0000
1795.4244,59.4082,1.0000
1795.5768,57.8919,1.0000
1795.7292,60.7960,1.0000
1795.8816,63.3059,1.0000
1796.0340,56.9988,1.0000
1796.1864,53.0806,1.0000
1796.3388,51.4019,4.0000
1796.4912,58.9777,4.0000
1796.6436,63.7164,4.0000
1796.7960,63.9591,4.0000
1796.9484,68.2589,4.0000
1797.1008,74.4865,4.0000
1797.2532,86.9383,4.0000
1797.4056,94.7840,5.0000
1797.5580,97.1720,5.0000
1797.7104,91.6437,5.0000
1797.8628,87.0298,5.0000
1798.0152,86.1556,5.0000
1798.1676,91.8886,5.0000
1798.3200,90.3485,5.0000
1798.4724,94.8530,5.0000
1798.6248,91.1675,5.0000
1798.7772,96.2959,5.0000
1798.9296,94.7169,5.0000
1799.0820,97.7383,5.0000
1799.2344,94.8664,5.0000
1799.3868,94.1931,5.0000
1799.5392,93.0145,5.0000
1799.6916,93.8719,5.0000
1799.8440,93.0785,5.0000
1799.9964,88.8736,5.0000
1800.1488,84.4776,5.0000
1800.3012,83.6330,5.0000
1800.4536,86.4602,5.0000
1800.6060,89.7937,5.0000
1800.7584,94.7077,5.0000
1800.9108,96.8640,5.0000
1801.0632,107.6583,5.0000
1801.2156,109.0915,5.0000
1801.3680,112.2687,5.0000
1801.5204,104.0787,5.0000
1801.6728,109.5008,5.0000
1801.8252,106.0844,5.0000
1801.9776,106.1811,5.0000
1802.1300,99.5949,5.0000
1802.2824,96.6521,5.0000
1802.4348,92.0509,5.0000
1802.5872,91.9865,5.0000
1802.7396,97.4410,5.0000
1802.8920,103.8542,5.0000
1803.0444,103.7135,5.0000
1803.1968,102.9146,5.0000
1803.3492,102.4391,5.0000
1803.5016,101.0208,5.0000
1803.6540,97.5380,5.0000
1803.8064,99.4783,5.0000
1803.9588,101.3069,5.0000
1804.1112,106.1581,5.0000
1804.2636,107.3599,5.0000
1804.4160,111.2575,5.0000
1804.5684,113.7308,5.0000
1804.7208,108.3974,5.0000
1804.8732,107.9158,5.0000
1805.0256,104.0741,5.0000
1805.1780,104.2792,5.0000
1805.3304,106.1967,5.0000
1805.4828,108.8585,5.0000
1805.6352,106.9544,5.0000
1805.7876,99.4880,5.0000
1805.9400,96.2734,5.0000
1806.0924,96.3313,5.0000
1806.2448,103.9276,5.0000
1806.3972,107.1423,5.0000
1806.5496,110.1789,5.0000
1806.7020,107.3124,5.0000
1806.8544,104.5080,5.0000
1807.0068,100.7992,5.0000
1807.1592,96.7042,5.0000
1807.3116,97.9350,5.0000
1807.4640,101.2739,5.0000
1807.6164,105.0863,5.0000
1807.7688,108.7787,5.0000
1807.9212,109.9443,5.0000
1808.0736,107.3604,5.0000
1808.2260,106.1296,5.0000
1808.3784,103.1178,5.0000
1808.5308,103.5273,5.0000
1808.6832,105.2236,5.0000
1808.8356,111.1019,5.0000
1808.9880,117.3211,5.0000
1809.1404,115.6248,5.0000
1809.2928,112.7583,5.0000
1809.4452,105.9249,5.0000
1809.5976,107.9384,5.0000
1809.7500,107.7613,5.0000
1809.9024,111.9543,5.0000
1810.0548,105.5720,5.0000
1810.2072,104.9301,5.0000
1810.3596,99.7755,5.0000
1810.5120,103.9391,5.0000
1810.6644,106.1914,5.0000
1810.8168,109.7863,5.0000
1810.9692,114.2221,5.0000
1811.1216,114.0174,5.0000
1811.2740,112.2687,5.0000
1811.4264,108.2431,5.0000
1811.5788,110.5933,5.0000
1811.7312,111.5515,5.0000
1811.8836,111.8916,5.0000
1812.0360,110.0191,5.0000
1812.1884,111.3174,5.0000
1812.3408,109.4747,5.0000
1812.4932,110.8397,5.0000
1812.6456,105.0959,5.0000
1812.7980,107.4191,5.0000
1812.9504,107.4585,5.0000
1813.1028,111.9039,5.0000
1813.2552,109.7855,5.0000
1813.4076,102.8425,5.0000
1813.5600,97.1663,1.0000
1813.7124,86.3145,1.0000
1813.8648,81.9568,1.0000
1814.0172,78.8065,1.0000
1814.1696,78.8065,1.0000
1814.3220,83.3693,1.0000
1814.4744,85.2888,1.0000
1814.6268,89.1791,1.0000
1814.7792,82.3640,1.0000
1814.9316,78.4665,1.0000
1815.0840,70.0717,1.0000
1815.2364,65.1753,1.0000
1815.3888,60.0093,2.0000
1815.5412,60.0093,2.0000
1815.6936,63.7206,2.0000
1815.8460,66.2198,2.0000
1815.9984,64.3771,2.0000
1816.1508,62.2862,2.0000
1816.3032,59.8509,2.0000
1816.4556,62.1423,2.0000
1816.6080,61.5664,2.0000
1816.7604,62.3215,2.0000
1816.9128,64.1251,2.0000
1817.0652,62.8943,2.0000
1817.2176,62.5232,2.0000
1817.3700,63.3422,2.0000
1817.5224,67.0469,4.0000
1817.6748,69.4228,4.0000
1817.8272,70.4925,4.0000
1817.9796,73.7624,4.0000
1818.1320,77.4907,4.0000
1818.2844,84.6109,4.0000
1818.4368,87.6743,4.0000
1818.5892,94.8406,4.0000
1818.7416,92.6435,4.0000
1818.8940,100.4522,4.0000
1819.0464,100.8617,4.0000
1819.1988,108.3823,4.0000
1819.3512,103.8693,4.0000
1819.5036,107.4206,5.0000
1819.6560,108.9812,5.0000
1819.8084,113.4248,5.0000
1819.9608,110.4877,5.0000
1820.1132,110.2273,5.0000
1820.2656,108.0403,5.0000
1820.4180,107.2213,5.0000
1820.5704,105.1021,5.0000
1820.7228,108.1791,5.0000
1820.8752,107.4222,5.0000
1821.0276,111.2061,5.0000
1821.1800,112.1589,5.0000
1821.3324,114.9633,5.0000
1821.4848,109.8113,5.0000
1821.6372,106.3969,5.0000
1821.7896,109.9174,5.0000
1821.9420,113.4047,5.0000
1822.0944,118.2524,5.0000
1822.2468,119.2363,5.0000
1822.3992,115.7491,5.0000
1822.5516,113.7733,5.0000
1822.7040,112.5448,5.0000
1822.8564,118.0078,5.0000
1823.0088,116.1616,5.0000
1823.1612,116.7759,5.0000
1823.3136,120.7727,5.0000
1823.4660,127.8707,5.0000
1823.6184,129.3040,5.0000
1823.7708,129.6905,5.0000
1823.9232,123.0028,5.0000
1824.0756,116.8603,5.0000
1824.2280,109.6104,5.0000
1824.3804,109.4053,5.0000
1824.5328,111.5225,5.0000
1824.6852,114.5461,5.0000
1824.8376,114.0680,5.0000
1824.9900,111.9507,5.0000
1825.1424,111.4589,5.0000
1825.2948,111.5268,5.0000
1825.4472,116.2360,5.0000
1825.5996,112.6805,5.0000
1825.7520,112.8856,5.0000
1825.9044,115.0117,5.0000
1826.0568,115.3141,5.0000
1826.2092,115.5567,5.0000
1826.3616,117.4029,5.0000
1826.5140,122.3182,5.0000
1826.6664,130.8963,5.0000
1826.8188,131.2238,5.0000
1826.9712,126.4157,5.0000
1827.1236,116.5692,5.0000
1827.2760,94.9079,1.0000
1827.4284,74.0233,1.0000
1827.5808,55.9390,1.0000
1827.7332,49.7587,1.0000
1827.8856,49.9937,1.0000
1828.0380,47.7698,1.0000
1828.1904,47.1512,1.0000
1828.3428,45.0734,4.0000
1828.4952,48.3555,4.0000
1828.6476,58.6418,4.0000
1828.8000,74.6123,4.0000
1828.9524,85.2248,4.0000
1829.1048,93.6353,4.0000
1829.2572,92.4608,4.0000
1829.4096,100.0366,4.0000
1829.5620,99.8205,4.0000
1829.7144,106.6611,4.0000
1829.8668,107.7554,5.0000
1830.0192,114.5358,5.0000
1830.1716,121.1547,5.0000
1830.3240,120.4698,5.0000
1830.4764,117.3928,5.0000
1830.6288,113.5747,5.0000
1830.7812,113.5747,5.0000
1830.9336,116.3702,5.0000
1831.0860,110.2162,5.0000
1831.2384,108.6446,5.0000
1831.3908,101.0688,5.0000
1831.5432,103.6077,5.0000
1831.6956,102.7224,5.0000
1831.8480,103.5414,5.0000
1832.0004,106.1308,5.0000
1832.1528,105.3118,5.0000
1832.3052,105.9261,5.0000
1832.4576,101.0028,5.0000
1832.6100,107.8355,5.0000
1832.7624,112.1353,5.0000
1832.9148,111.6648,5.0000
1833.0672,107.9724,5.0000
1833.2196,101.8913,5.0000
1833.3720,102.7483,5.0000
1833.5244,104.5945,5.0000
1833.6768,109.0377,5.0000
1833.8292,114.5279,5.0000
1833.9816,111.0406,5.0000
1834.1340,108.1741,5.0000
1834.2864,102.8506,5.0000
1834.4388,102.4403,5.0000
1834.5912,106.1971,5.0000
1834.7436,113.5682,5.0000
1834.8960,114.1172,5.0000
1835.0484,109.5050,5.0000
1835.2008,100.2913,5.0000
1835.3532,93.9984,5.0000
1835.5056,95.9439,5.0000
1835.6580,105.7719,5.0000
1835.8104,116.3645,5.0000
1835.9628,119.6466,5.0000
1836.1152,109.2044,5.0000
1836.2676,106.5426,5.0000
1836.4200,106.3375,5.0000
1836.5724,115.4209,5.0000
1836.7248,116.8541,5.0000
1836.8772,112.8918,5.0000
1837.0296,111.3298,5.0000
1837.1820,101.7065,5.0000
1837.3344,100.3354,5.0000
1837.4868,96.9742,5.0000
1837.6392,103.7309,5.0000
1837.7916,109.8113,5.0000
1837.9440,110.0164,5.0000
1838.0964,111.5191,5.0000
1838.2488,104.0885,5.0000
1838.4012,99.3704,5.0000
1838.5536,95.6780,5.0000
1838.7060,101.0611,5.0000
1838.8584,107.1469,5.0000
1839.0108,113.5060,5.0000
1839.1632,115.4220,5.0000
1839.3156,120.8737,5.0000
1839.4680,122.9250,5.0000
1839.6204,125.5136,5.0000
1839.7728,121.2904,5.0000
1839.9252,120.0596,5.0000
1840.0776,119.1121,5.0000
1840.2300,118.6331,5.0000
1840.3824,110.6329,5.0000
1840.5348,115.7612,5.0000
1840.6872,114.8070,5.0000
1840.8396,124.3693,5.0000
1840.9920,115.1383,5.0000
1841.1444,115.0010,1.0000
1841.2968,100.6685,1.0000
1841.4492,96.0954,1.0000
1841.6016,85.4284,1.0000
1841.7540,85.6857,1.0000
1841.9064,84.8667,1.0000
1842.0588,84.4096,1.0000
1842.2112,80.3070,1.0000
1842.3636,76.6732,1.0000
1842.5160,82.8157,1.0000
1842.6684,91.9846,1.0000
1842.8208,103.2670,1.0000
1842.9732,107.0177,1.0000
1843.1256,110.4984,1.0000
1843.2780,105.1021,1.0000
1843.4304,104.4025,1.0000
1843.5828,101.1890,1.0000
1843.7352,98.3800,1.0000
1843.8876,92.0529,1.0000
1844.0400,79.9614,1.0000
1844.1924,66.5951,1.0000
1844.3448,59.8384,1.0000
1844.4972,59.5587,1.0000
1844.6496,57.9502,1.0000
1844.8020,56.3486,1.0000
1844.9544,48.5918,4.0000
1845.1068,50.8193,4.0000
1845.2592,49.9988,4.0000
1845.4116,54.2447,4.0000
1845.5640,51.9876,4.0000
1845.7164,50.9620,4.0000
1845.8688,55.9720,4.0000
1846.0212,63.8465,4.0000
1846.1736,63.4041,4.0000
1846.3260,61.7239,4.0000
1846.4784,56.6141,4.0000
1846.6308,59.2759,4.0000
1846.7832,59.9304,4.0000
1846.9356,58.4864,4.0000
1847.0880,57.7031,4.0000
1847.2404,57.0485,4.0000
1847.3928,60.8382,4.0000
1847.5452,75.7493,5.0000
1847.6976,93.7673,5.0000
1847.8500,108.7027,5.0000
1848.0024,110.6126,5.0000
1848.1548,112.3265,5.0000
1848.3072,114.8032,5.0000
1848.4596,115.9659,5.0000
1848.6120,109.1332,5.0000
1848.7644,99.9195,5.0000
1848.9168,95.3931,5.0000
1849.0692,102.6360,5.0000
1849.2216,108.2291,5.0000
1849.3740,114.8016,5.0000
1849.5264,106.1447,5.0000
1849.6788,98.0947,5.0000
1849.8312,76.7761,1.0000
1849.9836,65.7003,1.0000
1850.1360,59.8013,1.0000
1850.2884,63.0782,1.0000
1850.4408,60.0410,1.0000
1850.5932,53.2716,1.0000
1850.7456,51.4525,1.0000
1850.8980,52.6228,1.0000
1851.0504,56.0775,1.0000
1851.2028,58.7803,1.0000
1851.3552,60.4187,1.0000
1851.5076,62.7078,1.0000
1851.6600,58.8102,1.0000
1851.8124,56.0015,1.0000
1851.9648,50.8459,1.0000
1852.1172,52.4502,1.0000
1852.2696,56.2423,1.0000
1852.4220,58.4945,1.0000
1852.5744,54.0184,1.0000
1852.7268,47.7647,4.0000
1852.8792,46.8914,4.0000
1853.0316,52.3913,4.0000
1853.1840,55.4330,4.0000
1853.3364,56.1708,4.0000
1853.4888,57.1946,4.0000
1853.6412,63.1787,4.0000
1853.7936,75.5485,4.0000
1853.9460,81.7431,1.0000
1854.0984,82.1062,1.0000
1854.2508,76.3043,1.0000
1854.4032,69.7001,1.0000
1854.5556,70.1096,1.0000
1854.7080,69.8628,1.0000
1854.8604,71.2728,1.0000
1855.0128,68.8591,1.0000
1855.1652,70.4542,1.0000
1855.3176,69.5646,1.0000
1855.4700,62.9692,1.0000
1855.6224,59.0790,4.0000
1855.7748,63.2455,4.0000
1855.9272,71.6870,4.0000
1856.0796,71.9309,4.0000
1856.2320,68.4199,4.0000
1856.3844,73.5483,4.0000
1856.5368,88.2512,4.0000
1856.6892,97.1080,5.0000
1856.8416,94.3387,5.0000
1856.9940,87.8411,5.0000
1857.1464,81.5406,5.0000
1857.2988,76.3912,5.0000
1857.4512,77.0066,5.0000
1857.6036,87.1317,5.0000
1857.7560,98.2038,5.0000
1857.9084,102.6527,5.0000
1858.0608,107.7076,5.0000
1858.2132,113.9561,5.0000
1858.3656,123.8665,5.0000
1858.5180,125.7127,5.0000
1858.6704,120.2856,5.0000
1858.8228,119.8108,5.0000
1858.9752,112.5659,5.0000
1859.1276,120.8991,5.0000
1859.2800,115.8906,5.0000
1859.4324,122.5200,5.0000
1859.5848,117.9361,5.0000
1859.7372,116.8460,5.0000
1859.8896,112.2641,5.0000
1860.0420,113.2878,5.0000
1860.1944,113.2970,5.0000
1860.3468,108.0405,5.0000
1860.4992,102.5747,5.0000
1860.6516,98.6143,5.0000
1860.8040,95.1635,5.0000
1860.9564,88.9585,5.0000
1861.1088,77.6972,5.0000
1861.2612,70.6152,5.0000
1861.4136,68.8200,5.0000
1861.5660,69.4772,5.0000
1861.7184,72.9815,5.0000
1861.8708,79.9148,5.0000
1862.0232,86.4239,5.0000
1862.1756,92.3616,5.0000
1862.3280,89.4837,1.0000
1862.4804,79.8976,1.0000
1862.6328,71.5443,1.0000
1862.7852,57.2039,1.0000
1862.9376,53.7254,1.0000
1863.0900,48.9747,1.0000
1863.2424,50.6127,1.0000
1863.3948,50.3436,1.0000
1863.5472,50.7864,1.0000
1863.6996,50.8179,1.0000
1863.8520,50.3497,1.0000
1864.0044,47.4779,1.0000
1864.1568,44.7847,1.0000
1864.3092,48.7585,4.0000
1864.4616,57.6581,4.0000
1864.6140,70.6080,4.0000
1864.7664,79.0553,4.0000
1864.9188,86.3113,4.0000
1865.0712,95.7474,4.0000
1865.2236,102.2469,5.0000
1865.3760,106.3336,5.0000
1865.5284,100.7161,5.0000
1865.6808,101.1912,5.0000
1865.8332,107.8714,5.0000
1865.9856,113.0786,5.0000
1866.1380,118.0018,5.0000
1866.2904,107.8409,5.0000
1866.4428,104.2721,5.0000
1866.5952,93.5503,5.0000
1866.7476,89.7122,5.0000
1866.9000,91.8450,5.0000
1867.0524,101.4202,5.0000
1867.2048,107.5742,5.0000
1867.3572,112.6973,5.0000
1867.5096,107.4219,5.0000
1867.6620,106.9487,5.0000
1867.8144,105.6265,5.0000
1867.9668,111.9738,5.0000
1868.1192,112.0367,5.0000
1868.2716,112.9539,5.0000
1868.4240,105.3282,5.0000
1868.5764,104.4463,5.0000
1868.7288,103.9632,5.0000
1868.8812,108.1764,5.0000
1869.0336,110.0576,5.0000
1869.1860,107.6689,5.0000
1869.3384,104.3246,5.0000
1869.4908,103.9297,5.0000
1869.6432,104.2709,5.0000
1869.7956,106.1137,5.0000
1869.9480,104.7063,5.0000
1870.1004,104.0920,5.0000
1870.2528,105.7987,5.0000
1870.4052,109.4053,5.0000
1870.5576,110.9293,5.0000
1870.7100,111.6796,5.0000
1870.8624,107.5846,5.0000
1871.0148,100.5477,5.0000
1871.1672,87.4437,5.0000
1871.3196,75.6065,2.0000
1871.4720,64.7739,2.0000
1871.6244,62.5631,2.0000
1871.7768,65.5960,2.0000
1871.9292,69.1571,2.0000
1872.0816,67.6438,2.0000
1872.2340,61.5339,2.0000
1872.3864,56.1293,2.0000
1872.5388,61.0009,2.0000
1872.6912,65.7190,2.0000
1872.8436,69.7803,2.0000
1872.9960,66.5510,2.0000
1873.1484,63.8115,2.0000
1873.3008,64.6735,2.0000
1873.4532,61.0571,2.0000
1873.6056,64.3462,2.0000
1873.7580,62.2948,4.0000
1873.9104,70.3108,4.0000
1874.0628,73.8148,4.0000
1874.2152,78.2802,4.0000
1874.3676,78.1028,4.0000
1874.5200,78.9218,4.0000
1874.6724,87.3798,4.0000
1874.8248,91.4390,4.0000
1874.9772,98.1170,1.0000
1875.1296,90.6827,1.0000
1875.2820,87.9638,1.0000
1875.4344,74.9773,1.0000
1875.5868,73.8433,1.0000
1875.7392,72.8698,1.0000
1875.8916,80.4597,1.0000
1876.0440,82.3322,1.0000
1876.1964,80.4392,1.0000
1876.3488,77.9293,1.0000
1876.5012,81.7405,1.0000
1876.6536,74.9837,1.0000
1876.8060,72.3653,1.0000
1876.9584,59.4546,2.0000
1877.1108,63.4678,2.0000
1877.2632,60.1485,2.0000
1877.4156,61.9575,2.0000
1877.5680,60.1286,2.0000
1877.7204,60.9476,2.0000
1877.8728,65.0874,2.0000
1878.0252,63.4054,2.0000
1878.1776,63.6493,2.0000
1878.3300,60.5331,2.0000
1878.4824,64.3306,2.0000
1878.6348,62.4067,2.0000
1878.7872,63.0209,2.0000
1878.9396,56.9091,2.0000
1879.0920,56.1663,2.0000
1879.2444,55.3860,2.0000
1879.3968,66.2071,5.0000
1879.5492,76.8016,5.0000
1879.7016,88.6384,5.0000
1879.8540,98.4664,5.0000
1880.0064,112.4485,5.0000
1880.1588,115.1762,5.0000
1880.3112,111.9635,5.0000
1880.4636,97.5903,5.0000
1880.6160,84.8254,5.0000
1880.7684,73.2962,2.0000
1880.9208,63.6729,2.0000
1881.0732,60.8160,2.0000
1881.2256,59.2167,2.0000
1881.3780,61.5085,2.0000
1881.5304,62.9365,2.0000
1881.6828,67.7855,2.0000
1881.8352,70.2030,2.0000
1881.9876,64.8795,4.0000
1882.1400,57.5689,4.0000
1882.2924,57.2027,4.0000
1882.4448,61.5401,4.0000
1882.5972,62.1202,4.0000
1882.7496,59.5817,4.0000
1882.9020,63.8439,4.0000
1883.0544,67.1199,4.0000
1883.2068,70.8208,4.0000
1883.3592,74.5588,4.0000
1883.5116,80.1388,5.0000
1883.6640,86.3041,5.0000
1883.8164,90.3361,5.0000
1883.9688,98.8162,5.0000
1884.1212,101.1298,5.0000
1884.2736,105.5083,5.0000
1884.4260,105.6438,5.0000
1884.5784,103.7976,5.0000
1884.7308,94.4351,5.0000
1884.8832,77.2038,2.0000
1885.0356,67.0742,2.0000
1885.1880,53.8720,2.0000
1885.3404,50.9449,2.0000
1885.4928,53.6897,2.0000
1885.6452,63.9464,2.0000
1885.7976,72.1614,2.0000
1885.9500,73.1476,2.0000
1886.1024,65.9361,2.0000
1886.2548,60.5705,2.0000
1886.4072,54.8309,2.0000
1886.5596,70.8632,2.0000
1886.7120,86.9414,5.0000
1886.8644,105.5544,5.0000
1887.0168,109.1782,5.0000
1887.1692,111.1601,5.0000
1887.3216,98.3261,5.0000
1887.4740,80.4008,5.0000
1887.6264,66.1108,5.0000
1887.7788,64.9011,5.0000
1887.9312,66.8946,5.0000
1888.0836,70.9470,5.0000
1888.2360,80.7103,5.0000
1888.3884,88.8431,5.0000
1888.5408,97.2379,5.0000
1888.6932,97.9154,5.0000
1888.8456,107.2189,5.0000
1888.9980,108.9838,5.0000
1889.1504,106.4635,5.0000
1889.3028,103.1162,5.0000
1889.4552,101.0070,5.0000
1889.6076,106.6622,5.0000
1889.7600,105.4965,5.0000
1889.9124,109.0101,5.0000
1890.0648,107.3112,5.0000
1890.2172,103.5628,5.0000
1890.3696,100.3935,5.0000
1890.5220,99.8260,5.0000
1890.6744,103.7163,5.0000
1890.8268,100.2949,5.0000
1890.9792,101.6830,5.0000
1891.1316,100.9021,5.0000
1891.2840,100.4331,5.0000
1891.4364,98.7276,5.0000
1891.5888,100.1872,5.0000
1891.7412,105.6083,5.0000
1891.8936,106.4933,5.0000
1892.0460,106.0830,5.0000
1892.1984,102.1039,5.0000
1892.3508,103.2665,5.0000
1892.5032,102.1791,5.0000
1892.6556,102.2317,5.0000
1892.8080,100.4274,5.0000
1892.9604,102.3354,5.0000
1893.1128,104.7310,5.0000
1893.2652,108.7928,5.0000
1893.4176,107.2944,5.0000
1893.5700,111.1846,5.0000
1893.7224,109.0735,5.0000
1893.8748,110.9163,5.0000
1894.0272,107.5023,5.0000
1894.1796,109.6081,5.0000
1894.3320,107.9337,5.0000
1894.4844,106.0242,5.0000
1894.6368,103.5672,5.0000
1894.7892,104.9746,5.0000
1894.9416,103.1318,5.0000
1895.0940,100.9432,5.0000
1895.2464,100.1865,5.0000
1895.3988,102.9609,5.0000
1895.5512,103.3068,5.0000
1895.7036,100.8498,5.0000
1895.8560,103.5843,5.0000
1896.0084,102.4180,5.0000
1896.1608,104.5287,5.0000
1896.3132,101.7200,5.0000
1896.4656,99.8738,5.0000
1896.6180,97.9677,5.0000
1896.7704,94.0390,5.0000
1896.9228,88.1664,5.0000
1897.0752,89.2519,5.0000
1897.2276,91.7710,1.0000
1897.3800,94.3089,1.0000
1897.5324,90.3683,1.0000
1897.6848,82.1162,1.0000
1897.8372,78.6354,1.0000
1897.9896,71.0833,1.0000
1898.1420,70.5147,1.0000
1898.2944,68.3042,1.0000
1898.4468,62.7409,1.0000
1898.5992,57.5643,1.0000
1898.7516,57.7272,5.0000
1898.9040,67.1458,5.0000
1899.0564,76.0148,5.0000
1899.2088,85.3248,5.0000
1899.3612,92.5521,5.0000
1899.5136,90.2473,5.0000
1899.6660,87.0315,5.0000
1899.8184,79.3948,5.0000
1899.9708,85.1278,5.0000
1900.1232,85.5348,5.0000
1900.2756,93.1715,5.0000
1900.4280,91.3844,5.0000
1900.5804,96.7678,5.0000
1900.7328,92.2549,5.0000
1900.8852,99.1608,5.0000
1901.0376,97.3089,5.0000
1901.1900,89.3086,5.0000
1901.3424,67.6384,5.0000
1901.4948,52.7246,4.0000
1901.6472,53.7107,4.0000
1901.7996,56.3230,4.0000
1901.9520,56.4948,4.0000
1902.1044,51.3760,4.0000
1902.2568,58.5944,4.0000
1902.4092,65.6023,4.0000
1902.5616,72.6068,4.0000
1902.7140,71.7519,4.0000
1902.8664,69.2143,4.0000
1903.0188,68.3523,4.0000
1903.1712,66.1001,4.0000
1903.3236,62.8939,4.0000
1903.4760,66.5278,4.0000
1903.6284,70.8763,4.0000
