TimeSeries; || ;RR; DET; LAM; RATIO; averageL; averageH; Lmax; Hmax; DIV; ENTR; averageTime1; averageTime2
[55.656, 50.7254, 49.468, 51.3732, 54.5367, 57.9538, 62.3135, 64.229, 64.855, 65.208, 66.1429, 69.6673, 70.0209, 64.9794, 64.4636, 66.7737, 72.5036, 70.4214, 67.9105, 73.4361, 74.6826, 81.5964, 79.4991, 78.5402, 73.1116]; || ;0.03259230832488145;0.9;0.8591549295774648;27.61387720773759;9.844444444444445;4.967213114754099;56;17;0.017857142857142856;2.6801376974436453;36.898305084745765;44.813559322033896
[71.2997, 72.2932, 65.3366, 55.7187, 59.47, 66.6494, 76.4185, 68.8165, 61.55, 53.8292, 55.928, 61.2282, 68.2183, 71.7667, 70.9391, 70.4193, 67.3204, 67.482, 68.7178, 77.082, 83.6937, 85.3602, 82.7623, 72.2548, 70.0883]; || ;0.01751596721581097;0.9545454545454546;0.75;54.49573196756295;9.476190476190476;5.811594202898551;45;12;0.022222222222222223;2.4005631264087506;53.0;53.291666666666664
[68.9121, 76.8909, 74.3713, 75.8544, 78.2841, 79.8147, 82.3509, 84.4714, 92.4395, 88.4555, 81.5548, 67.765, 64.8584, 63.9207, 69.4024, 75.171, 82.926, 79.4092, 77.1258, 72.8114, 69.2857, 69.9165, 69.6233, 77.8825, 79.2343]; || ;0.015871275458457828;0.8260869565217391;0.8859649122807017;52.049185251933615;8.526315789473685;3.4356435643564356;48;15;0.020833333333333332;2.351080823422605;51.107142857142854;53.464285714285715
[76.2276, 70.7539, 65.9458, 69.8316, 67.9963, 67.7939, 63.688, 64.2171, 63.8593, 63.5354, 72.6212, 81.5631, 85.1324, 72.6888, 71.1051, 74.4513, 79.1751, 80.7093, 88.9553, 84.4386, 91.8454, 95.569, 99.5836, 104.3066, 97.3451]; || ;0.021956634960664457;0.8620689655172413;0.9194630872483222;39.26234448318911;10.72;4.218978102189781;62;22;0.016129032258064516;2.408745336560173;9.3;14.25
---------; || ;; ; ; ; ; ; ; ; ; ; ; 
