Shape ;RR; DET; LAM; averageL; averageH; Lmax; Hmax; ENTR; averageTime1; averageTime2
2.0 ;0.005090394448502557;1.0;0.9365079365079365;24.0;2.0;30;2;1.0986122886681096;144.0;144.0;54.7932;51.722;52.157;49.3197;51.6095;51.0495;50.4061;48.599;50.8512;53.1357
2.0 ;0.0042686267348429514;1.0;0.9333333333333333;18.5;2.0;28;2;0.6931471805599453;144.0;144.0;51.722;52.157;49.3197;51.6095;51.0495;50.4061;48.599;50.8512;53.1357;52.1604
2.0 ;0.0035838203067932797;1.0;0;8.0;0;8;0;0.0;144.0;144.0;52.157;49.3197;51.6095;51.0495;50.4061;48.599;50.8512;53.1357;52.1604;50.9625
2.0 ;0.004245799853907962;1.0;0.9310344827586207;18.0;2.0;27;2;0.6931471805599453;144.0;144.0;49.3197;51.6095;51.0495;50.4061;48.599;50.8512;53.1357;52.1604;50.9625;50.7256
2.0 ;0.004222972972972973;0.5;0.9333333333333333;15.0;2.0;28;2;0.6931471805599453;206.5;206.5;51.6095;51.0495;50.4061;48.599;50.8512;53.1357;52.1604;50.9625;50.7256;49.1207
2.0 ;0.00429145361577794;1.0;0.9333333333333333;8.5;2.0;28;2;0.5623351446188083;207.63636363636363;207.63636363636363;51.0495;50.4061;48.599;50.8512;53.1357;52.1604;50.9625;50.7256;49.1207;50.5233
2.0 ;0.004245799853907962;1.0;0.9333333333333333;8.5;2.0;28;2;0.5623351446188083;208.0;208.0;50.4061;48.599;50.8512;53.1357;52.1604;50.9625;50.7256;49.1207;50.5233;49.2948
2.0 ;0.004519722425127831;1.0;0.9333333333333333;24.0;2.0;28;2;0.6931471805599453;63.0;63.0;48.599;50.8512;53.1357;52.1604;50.9625;50.7256;49.1207;50.5233;49.2948;50.6656
2.0 ;0.004474068663257853;1.0;0.9333333333333333;23.0;2.0;28;2;0.6931471805599453;63.0;63.0;50.8512;53.1357;52.1604;50.9625;50.7256;49.1207;50.5233;49.2948;50.6656;51.7246
2.0 ;0.005615412710007305;0.375;0.967741935483871;27.333333333333332;3.8333333333333335;29;4;1.0986122886681096;64.125;64.125;53.1357;52.1604;50.9625;50.7256;49.1207;50.5233;49.2948;50.6656;51.7246;56.2671
2.0 ;0.007601351351351352;0.8571428571428571;0.53125;13.916666666666666;6.823529411764706;34;8;1.9356005054539458;64.5;64.57407407407408;52.1604;50.9625;50.7256;49.1207;50.5233;49.2948;50.6656;51.7246;56.2671;59.778
2.0 ;0.016732103725346968;0.9512195121951219;0.6976744186046512;13.871794871794872;17.283333333333335;30;28;3.181568149269675;64.45794392523365;64.54205607476635;50.9625;50.7256;49.1207;50.5233;49.2948;50.6656;51.7246;56.2671;59.778;59.778
