TimeSeries; || ;RR; DET; LAM; RATIO; averageL; averageH; Lmax; Hmax; DIV; ENTR; averageTime1; averageTime2
---------; || ;; ; ; ; ; ; ; ; ; ; ; 
---------; || ;; ; ; ; ; ; ; ; ; ; ; 
[77.4379, 85.2237, 95.3474, 105.8225, 114.144, 118.8824, 120.2522, 119.8231, 119.4776, 120.036, 120.7243, 120.5761, 120.1523, 120.5789, 122.0287, 124.1638, 126.5644, 128.4771, 128.8599, 127.5976, 126.2014, 125.5506, 124.203, 120.7297, 116.4131]; || ;0.08884076642635892;1.0;0.9801980198019802;11.25609379821043;17.585365853658537;15.151515151515152;155;39;0.0064516129032258064;3.2516785744963776;15.195652173913043;32.17391304347826
[113.9985, 114.403, 115.9046, 116.1436, 113.2026, 107.5618, 101.9639, 98.9797, 99.8279, 104.2356, 110.5875, 116.8704, 121.5165, 120.9457, 117.1293, 126.7524, 133.7772, 136.0753, 138.133, 140.2643, 141.2258, 141.1345, 141.956, 144.2236, 145.1482]; || ;0.023985088128066667;1.0;0.9512195121951219;41.692571428571426;11.62962962962963;5.794871794871795;58;17;0.017241379310344827;2.6922911526766296;0;0
[142.7698, 139.2609, 137.5202, 137.3156, 136.6071, 135.5105, 136.5527, 140.6314, 145.3201, 147.819, 147.8582, 146.8674, 145.7206, 144.4223, 143.0904, 142.3203, 142.4785, 143.6607, 146.099, 149.8125, 153.7324, 155.9987, 155.8102, 153.8843, 150.9938]; || ;0.01691291357144815;0.8823529411764706;0.9495798319327731;52.17036895795595;12.8;3.6814159292035398;67;9;0.014925373134328358;2.2110688711446103;80.0;80.0
---------; || ;; ; ; ; ; ; ; ; ; ; ; 
---------; || ;; ; ; ; ; ; ; ; ; ; ; 
---------; || ;; ; ; ; ; ; ; ; ; ; ; 
[69.1467, 72.4845, 82.2868, 93.4065, 101.5142, 104.9935, 105.0794, 103.7205, 101.8492, 99.0959, 95.8631, 94.7078, 97.3792, 102.9674, 109.1902, 114.0352, 115.6123, 112.5124, 105.7744, 98.1607, 89.9143, 83.6678, 87.7367, 91.1668, 92.1936]; || ;0.014226583701104684;0.7857142857142857;0.9175257731958762;55.228598954032485;13.090909090909092;3.539325842696629;61;10;0.01639344262295082;2.2718685126965625;71.2;71.2
---------; || ;; ; ; ; ; ; ; ; ; ; ; 
[71.7431, 69.697, 67.0262, 63.9691, 60.5756, 57.2547, 54.9623, 54.4136, 55.1738, 55.7273, 55.0388, 53.9309, 54.2646, 56.4115, 58.6184, 59.1081, 58.0371, 57.1476, 57.8771, 60.5612, 64.4963, 68.2252, 70.9014, 72.6722, 73.9538]; || ;0.014884460404045941;1.0;0.9345794392523364;67.1841620626151;11.428571428571429;3.35;53;6;0.018867924528301886;2.0692024658203625;28.8;31.4
---------; || ;; ; ; ; ; ; ; ; ; ; ; 
[60.3405, 62.0612, 63.5862, 64.3718, 64.5394, 64.925, 65.8199, 66.5774, 66.8891, 67.4333, 69.1004, 72.042, 75.5913, 79.1797, 82.7937, 86.1403, 88.1006, 87.8323, 86.2298, 85.5264, 87.348, 91.0326, 94.4173, 96.6004, 98.3155]; || ;0.03226336997341082;1.0;0.9259259259259259;30.994902293967712;18.68;6.4;84;17;0.011904761904761904;2.7888535522534665;33.785714285714285;35.57142857142857
---------; || ;; ; ; ; ; ; ; ; ; ; ; 
[39.7884, 40.4853, 40.2118, 40.1197, 41.4815, 43.6263, 44.8276, 44.805, 44.9694, 46.3228, 48.3823, 50.2406, 51.153, 50.6472, 49.2888, 48.3604, 48.5846, 49.2858, 49.6608, 49.9385, 49.732, 47.6009, 45.3205, 47.6378, 50.6451]; || ;0.019160658973164112;0.9565217391304348;0.9238095238095239;49.92112956397338;10.409090909090908;5.154639175257732;43;12;0.023255813953488372;2.476354019830674;0;0
[52.5707, 53.9062, 54.999, 56.2031, 57.0839, 56.7851, 55.0346, 52.6786, 50.9614, 50.333, 50.5874, 51.1607, 51.3583, 50.8877, 50.0685, 49.4345, 49.2446, 49.5006, 50.1346, 50.8425, 51.318, 51.7322, 52.4915, 53.5268, 54.2668]; || ;0.013842822291055618;0.8571428571428571;0.7967479674796748;61.919660537482315;11.75;2.6530612244897958;37;6;0.02702702702702703;2.253857589601352;63.0;64.79310344827586
[54.3362, 53.9678, 53.7752, 54.2766, 55.5965, 57.2983, 58.7429, 59.7118, 60.1746, 60.0276, 59.1378, 57.6888, 56.7128, 57.3348, 59.5022, 61.5783, 62.1079, 61.2141, 60.0933, 59.4438, 58.8271, 57.7769, 56.2074, 54.8806, 54.4119]; || ;0.01033414654203558;1.0;0.6805555555555556;96.76657824933687;7.7;3.0816326530612246;18;5;0.05555555555555555;1.6957425341696346;77.08333333333333;77.75
---------; || ;; ; ; ; ; ; ; ; ; ; ; 
