TimeSeries; || ;RR; DET; LAM; RATIO; averageL; averageH; Lmax; Hmax; DIV; ENTR; averageTime1; averageTime2
[66.211, 61.8923, 62.1055, 61.8549, 65.0447, 65.5379, 70.9459, 72.6407, 73.4385, 72.2521, 70.7082, 66.6232, 78.6886, 83.6692, 84.1895, 79.4496, 95.0041, 107.6582, 106.6577, 91.8097, 89.2434, 88.4137, 84.9694, 74.9924, 75.3319]; || ;0.021956634960664457;1.0;1.0;45.54431960049937;10.296296296296296;5.771428571428571;37;16;0.02702702702702703;2.5828082344390912;6.25;10.0
[77.0047, 87.3142, 89.4537, 91.7121, 83.18, 83.8384, 84.5313, 84.1688, 82.5176, 78.5349, 74.9752, 80.1418, 84.3662, 88.2478, 93.698, 90.5102, 92.1246, 79.9673, 80.298, 72.9802, 79.1882, 82.7386, 92.418, 87.0222, 87.2187]; || ;0.008524985608947122;1.0;1.0;117.30225080385853;9.0;5.0;22;9;0.045454545454545456;1.7917594692280547;0;0
[81.9007, 83.9374, 81.7811, 85.0379, 86.8992, 89.4369, 89.4931, 84.3652, 86.8574, 83.614, 85.783, 85.1709, 84.5046, 81.1832, 84.6224, 89.6747, 92.2504, 87.1319, 77.7966, 71.4032, 68.0611, 71.772, 77.2081, 81.375, 84.454]; || ;0.008086401140319619;1.0;1.0;123.66440677966101;6.285714285714286;2.3333333333333335;18;5;0.05555555555555555;1.4750763110546947;54.5;54.666666666666664
---------; || ;; ; ; ; ; ; ; ; ; ; ; 
