TimeSeries; || ;RR; DET; LAM; RATIO; averageL; averageH; Lmax; Hmax; DIV; ENTR; averageTime1; averageTime2
[138.9778, 135.288, 127.3649, 119.434, 106.4683, 93.49, 87.6489, 81.802, 79.3812, 76.958, 74.9725, 72.985, 74.5647, 76.146, 76.237, 76.328, 78.0347, 79.743, 80.0094, 80.276, 79.0656, 77.854, 75.881, 73.906, 74.7836]; || ;0.11504618842685234;0.9515151515151515;0.985632183908046;8.270722955068916;11.611464968152866;11.137026239067055;151;36;0.006622516556291391;2.8624468006264645;54.12154696132597;64.646408839779
[75.662, 77.5866, 79.513, 78.8898, 78.266, 81.5344, 84.806, 82.754, 80.7, 79.4836, 78.266, 90.505, 102.756, 119.8551, 136.971, 121.0583, 105.13, 94.4283, 83.716, 91.9845, 100.261, 115.2057, 130.165, 121.3153, 112.457]; || ;0.040870590170225596;0.9272727272727272;0.9455782312925171;22.68801902323029;11.509803921568627;8.676258992805755;79;28;0.012658227848101266;2.7353717144481835;41.604651162790695;50.16279069767442
---------; || ;; ; ; ; ; ; ; ; ; ; ; 
