TimeSeries; || ;RR; DET; LAM; RATIO; averageL; averageH; Lmax; Hmax; DIV; ENTR; averageTime1; averageTime2
[163.5507, 152.8582, 143.8219, 137.4937, 133.0277, 140.9961, 140.3134, 147.6209, 147.393, 155.139, 155.9895, 149.5648, 147.9878, 149.4607, 148.0908, 143.2489, 136.4747, 134.4743, 136.5979, 148.8621, 150.5904, 146.242, 142.7017, 144.0514, 145.8912]; || ;0.022285573312135085;0.918918918918919;0.5121951219512195;41.23380206775041;5.5;4.771428571428571;15;8;0.06666666666666667;1.762314710836667;15.285714285714286;19.142857142857142
[152.2178, 161.3471, 172.4467, 170.2129, 166.4052, 165.877, 166.4074, 170.2896, 172.7699, 170.8348, 163.1711, 161.5043, 163.3031, 163.5099, 163.1489, 164.6371, 163.5395, 160.2186, 151.9189, 148.8487, 157.5124, 161.2737, 172.051, 170.5458, 169.4238]; || ;0.029357747868753597;0.673469387755102;0.35684647302904565;22.940090321843023;7.757575757575758;7.511627906976744;23;18;0.043478260869565216;2.539044269470253;75.0506329113924;77.88607594936708
[166.6457, 161.568, 162.1932, 164.3549, 171.9438, 171.3725, 167.6639, 158.7564, 157.1213, 159.1795, 161.5939, 162.2602, 162.7709, 161.4817, 160.251, 160.3036, 162.4663, 160.3057, 157.2645, 154.2664, 152.6319, 157.8271, 157.2915, 153.6816, 149.6154]; || ;0.027987171404292646;0.9038461538461539;0.4622222222222222;32.2950161982973;5.574468085106383;6.355769230769231;15;12;0.06666666666666667;1.9700812276971875;48.5;53.645833333333336
[159.4518, 160.1267, 159.9637, 158.8084, 164.7878, 166.2521, 169.4565, 169.2099, 176.0207, 171.7828, 168.1799, 161.5839, 147.7974, 147.2317, 144.3124, 143.1426, 135.1648, 134.1525, 138.7559, 141.3779, 146.3615, 152.0709, 162.5579, 163.8896, 161.6748]; || ;0.028370932814341714;0.9215686274509803;0.5343915343915344;32.4828455053519;6.382978723404255;7.485148514851486;20;18;0.05;2.3074768927251514;0;0
[159.6392, 158.4325, 157.0541, 152.605, 155.1302, 163.6287, 166.5057, 160.2382, 149.8011, 136.4157, 132.9005, 146.7233, 152.1533, 163.7611, 162.6229, 155.7401, 155.6201, 151.2204, 151.1431, 148.1632, 146.9209, 145.6184, 142.5148, 149.6931, 148.1069]; || ;0.019599243441791616;0.8666666666666667;0.36507936507936506;44.219393939393946;5.769230769230769;5.855072463768116;15;8;0.06666666666666667;2.1417482669006125;0;0
[142.4789, 138.0526, 127.7544, 122.1721, 125.4895, 129.9939, 132.8802, 136.3758, 138.5187, 134.3268, 135.4174, 132.0601, 138.9757, 142.8593, 144.5736, 144.0527, 149.4782, 153.6673, 158.4368, 146.3509, 134.5503, 128.7372, 115.3819, 110.1594, 95.4274]; || ;0.02524601847537074;0.9473684210526315;0.6;37.52545859763415;6.972222222222222;5.719298245614035;15;16;0.06666666666666667;2.086540410263733;19.0;22.0
[91.5565, 81.674, 81.6725, 84.4415, 85.8713, 87.2051, 85.171, 87.9471, 89.7328, 87.5649, 83.6529, 77.6126, 77.4723, 80.6421, 81.2647, 79.6943, 79.9671, 87.5511, 93.8574, 102.3716, 105.2765, 111.8431, 113.4833, 115.8143, 117.4269]; || ;0.0305090320989008;0.864406779661017;0.7170731707317073;28.332815569464113;6.254901960784314;5.72108843537415;31;13;0.03225806451612903;2.031754900388124;73.1304347826087;78.47826086956522
[125.0134, 128.3774, 127.844, 125.423, 121.4261, 122.6063, 125.5783, 125.2001, 117.0413, 113.7878, 120.0421, 118.4895, 120.779, 115.7167, 126.9389, 130.5234, 140.6412, 142.0119, 139.7367, 133.9205, 131.57, 125.542, 125.306, 125.3433, 121.78]; || ;0.0328116005591952;0.9137931034482759;0.39285714285714285;27.849696079278655;6.283018867924528;9.181818181818182;15;16;0.06666666666666667;2.309774312913911;82.56451612903226;86.1774193548387
---------; || ;; ; ; ; ; ; ; ; ; ; ; 
[59.4522, 62.0757, 69.5054, 72.3964, 80.0811, 86.6919, 103.0784, 110.301, 117.3408, 119.5789, 123.9625, 127.2492, 131.663, 132.5685, 130.8382, 128.4115, 126.4185, 124.992, 118.9781, 114.8802, 114.0021, 118.3163, 123.2985, 122.2613, 120.1855]; || ;0.03368876949645021;0.7843137254901961;0.6325581395348837;23.28116274988433;9.225;6.779411764705882;48;18;0.020833333333333332;2.5626241365028957;77.05405405405405;79.64864864864865
