Shape ;RR; DET; LAM; averageL; averageH; Lmax; Hmax; ENTR; averageTime1; averageTime2
2.0 ;0.006985025566106647;0.8;0.9894736842105263;37.25;2.648936170212766;62;5;1.3862943611198906;137.57575757575756;137.57575757575756;54.7932;51.722;52.157;49.3197;51.6095;51.0495;50.4061;48.599;50.8512;53.1357
2.0 ;0.005889335281227173;1.0;0.956989247311828;35.666666666666664;2.0;61;2;1.0986122886681096;144.0;144.0;51.722;52.157;49.3197;51.6095;51.0495;50.4061;48.599;50.8512;53.1357;52.1604
2.0 ;0.00525018261504748;1.0;0.9682539682539683;39.5;2.0;61;2;0.6931471805599453;144.0;144.0;52.157;49.3197;51.6095;51.0495;50.4061;48.599;50.8512;53.1357;52.1604;50.9625
2.0 ;0.008172023374726077;0.3333333333333333;0.8583333333333333;21.125;3.0970873786407767;62;6;1.9061547465398496;175.72619047619048;176.20238095238096;49.3197;51.6095;51.0495;50.4061;48.599;50.8512;53.1357;52.1604;50.9625;50.7256
2.0 ;0.00835463842220599;0.35714285714285715;0.8524590163934426;17.2;3.0961538461538463;61;6;2.0253262207700673;205.23958333333334;205.71875;51.6095;51.0495;50.4061;48.599;50.8512;53.1357;52.1604;50.9625;50.7256;49.1207
2.0 ;0.007578524470416363;0.4074074074074074;0.7888888888888889;12.727272727272727;3.619718309859155;31;6;2.1458417525947544;205.25;205.75;51.0495;50.4061;48.599;50.8512;53.1357;52.1604;50.9625;50.7256;49.1207;50.5233
2.0 ;0.00620891161431702;0.7692307692307693;0.96875;10.8;5.580645161290323;30;6;1.6094379124341003;139.0;139.0;50.4061;48.599;50.8512;53.1357;52.1604;50.9625;50.7256;49.1207;50.5233;49.2948
2.0 ;0.006345872899926954;0.8;0.9696969696969697;14.625;5.40625;31;6;1.2130075659799042;64.30232558139535;64.30232558139535;48.599;50.8512;53.1357;52.1604;50.9625;50.7256;49.1207;50.5233;49.2948;50.6656
2.0 ;0.005592585829072316;0.375;0.9375;27.0;3.8333333333333335;29;4;1.0986122886681096;63.83116883116883;63.83116883116883;50.8512;53.1357;52.1604;50.9625;50.7256;49.1207;50.5233;49.2948;50.6656;51.7246
2.0 ;0.011527574872169467;1.0;0.6753246753246753;18.666666666666668;3.41025641025641;97;10;2.106170916206464;64.0;64.2803738317757;53.1357;52.1604;50.9625;50.7256;49.1207;50.5233;49.2948;50.6656;51.7246;56.2671
